,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,167,1101.2728574861326,0.0,1141.7271425138674,50.220444646872956,1121.5,25.110222323436478
0,168,1100.6223718741164,0.0,1141.6082478566327,50.7458974836064,1121.1153098653745,25.3729487418032
0,169,1100.7109416234125,0.0,1142.0144450507028,50.92643481496466,1121.3626933370576,25.46321740748233
0,170,1100.7331083606948,0.0,1142.1724292414015,50.98839018430672,1121.452768801048,25.49419509215336
0,171,1100.391763916543,0.0,1141.8796686900791,51.00839055243556,1121.135716303311,25.50419527621778
0,172,1099.883378270382,0.0,1141.4732084067095,51.01372659492026,1120.6782933385457,25.50686329746013
0,173,1099.3649031466027,0.0,1140.984156873268,51.014092539228606,1120.1745300099353,25.507046269614303
0,174,1098.8889945307308,0.0,1139.7496528829645,50.33679674448229,1119.3193237068476,25.168398372241146
0,175,1098.6349653825155,0.0,1139.4342765305448,50.261221821591775,1119.03462095653,25.130610910795887
0,176,1097.4964595467507,0.0,1138.8110558851745,50.83303102684359,1118.1537577159625,25.416515513421796
0,177,1097.06265492687,0.0,1138.1245343513065,50.267722597015634,1117.5935946390882,25.133861298507817
0,178,1097.1505130160247,0.0,1138.3281545443226,50.06711701173734,1117.7393337801736,25.03355850586867
0,179,1096.5924366710178,0.0,1138.3537993193497,50.66261556334073,1117.4731179951837,25.331307781670365
0,180,1096.4091827870568,0.0,1137.6987006097158,50.22436726342134,1117.0539416983863,25.11218363171067
0,181,1096.3830576054463,0.0,1137.434811653546,50.058169519229374,1116.9089346294961,25.029084759614687
0,182,1096.1043954590618,0.0,1137.1036273732757,49.994120870653646,1116.6040114161688,24.997060435326823
