,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,3,1605.308748193714,611.0482000611569,1715.6751851192334,864.9839333129477,1660.4919666564738,738.0160666870522
0,4,1605.2713901146126,611.1393192950039,1715.6821701203862,864.9535602349988,1660.4767801174994,738.0464397650014
0,5,1604.8372963940724,612.615766728092,1714.6383208864158,864.214962638099,1659.737808640244,738.4153646830955
0,6,1605.1704839583008,613.8066539691354,1715.2608699130424,864.6963603301225,1660.2156769356716,739.2515071496289
0,7,1604.7886138948927,614.8859737525672,1715.992979207993,866.9850139093651,1660.3907965514427,740.9354938309662
0,8,1604.3015031636714,617.9916470950035,1715.2309691008645,868.4868503149119,1659.766236132268,743.2392487049576
0,9,1603.4102138398691,622.5008995326394,1719.09561504018,884.0778883313162,1661.2529144400246,753.2893939319779
0,10,1603.1393401683674,624.0905922164427,1720.441764723109,889.6673665053174,1661.7905524457383,756.8789793608801
0,11,1603.2437179759693,627.2729094884897,1722.7289058587055,897.6426109512406,1662.9863119173374,762.4577602198651
0,12,1603.5869715556396,632.3694776025945,1722.615194573614,900.5295404924714,1663.101083064627,766.449509047533
0,13,1604.5569235767232,638.2143003597016,1724.3606216663527,908.0926008052031,1664.458772621538,773.1534505824524
0,14,1604.9175810390839,640.3206150317172,1724.995914554278,910.7903692542625,1664.956747796681,775.5554921429898
0,15,1605.675920020258,643.653344973666,1725.242754580615,912.9674058995668,1665.4593373004363,778.3103754366164
0,16,1606.085371542421,645.4695923404423,1725.1796717514242,913.6276011668815,1665.6325216469227,779.548596753662
0,17,1609.2230949294967,649.3582877305132,1726.111667102337,911.7408094320094,1667.6673810159168,780.5495485812613
0,18,1610.8439537419542,652.0438147230934,1727.3272470039228,912.8713874220168,1669.0856003729386,782.4576010725551
0,19,1613.3224113702647,655.600293908353,1727.1877080599008,908.5338886015162,1670.2550597150828,782.0670912549347
0,20,1615.0324385397894,658.1495285384642,1728.9791406572112,910.1303732126447,1672.0057895985003,784.1399508755544
0,21,1616.4131626686358,660.3223692571447,1730.1644599013932,910.6531480183965,1673.2888112850146,785.4877586377706
0,22,1616.737273562895,661.0203310794157,1730.7282794053815,910.77544505187,1673.7327764841384,785.8978880656427
0,23,1616.3006566736728,663.839440733657,1732.7579783621745,918.7464590856771,1674.5293175179236,791.2929499096671
0,24,1615.3227111111285,668.7642003696913,1734.9346932355443,930.8843019507251,1675.1287021733365,799.8242511602082
0,25,1615.0929316002707,672.506424142594,1737.5255584790611,941.9404798798869,1676.309245039666,807.2234520112404
0,26,1615.4343755110483,679.7053607156477,1738.6829643202423,951.2656591951929,1677.0586699156452,815.4855099554203
0,27,1615.0313964685051,684.3311256458655,1740.9038145542902,961.8948614780954,1677.9676055113978,823.1129935619805
0,28,1614.8893059998745,685.9847747048384,1741.6842216472535,965.7860877914828,1678.286763823564,825.8854312481606
0,29,1615.507843759456,689.1000795359125,1744.5114040720887,974.9166615333774,1680.0096239157724,832.0083705346449
0,30,1615.3132113768525,692.1346384524473,1744.6686277391832,978.2326548742435,1679.9909195580178,835.1836466633454
0,31,1616.2274599541613,695.136360730581,1744.9750602511622,978.6318234601149,1680.6012601026619,836.884092095348
0,32,1616.613846850843,698.7844676270646,1744.332824415311,979.2252692128978,1680.473335633077,839.0048684199812
0,33,1617.216040905243,701.3605091010977,1744.8937924805127,980.5821036949669,1681.054916692878,840.9713063980323
0,34,1617.2918450309048,702.2109518624152,1745.2056909820064,980.9327143875831,1681.2487680064555,841.5718331249991
0,35,1618.0993043832768,704.3937625123403,1745.8146279574967,981.5739251652788,1681.9569661703867,842.9838438388095
0,36,1620.3792769374254,708.4100870391865,1747.3278922831685,982.3330681527758,1683.8535846102968,845.3715775959811
0,37,1623.630340151899,714.4539847797239,1748.1101492173914,981.1545811040927,1685.870244684645,847.8042829419082
0,38,1626.0648333264437,720.605874448768,1747.7912723308257,980.5731910009889,1686.9280528286347,850.5895327248784
0,39,1629.2568037674932,726.1008633616473,1750.0063345174535,982.9363198600993,1689.6315691424734,854.5185916108733
0,40,1630.2521439544164,727.9834350523022,1750.9270742868387,983.7217993938478,1690.5896091206275,855.852617223075
0,41,1632.668151337052,733.8765283108359,1751.1373821782672,983.9289490632262,1691.9027667576597,858.902738687031
0,42,1635.021363937186,739.2728450360513,1751.6795133267253,983.9113807379484,1693.3504386319555,861.5921128869999
0,43,1636.983064689878,744.4641488508905,1752.035639184675,983.828074504178,1694.5093519372763,864.1461116775342
0,44,1639.1608381226852,751.5956980483369,1751.2851962626182,982.3812606663503,1695.2230171926517,866.9884793573435
0,45,1642.2343070248921,749.2605331728447,1757.4604362483292,986.5399611180189,1699.8473716366107,867.9002471454319
0,46,1643.303697131654,748.3404613001741,1759.6360461593117,987.9979947119667,1701.4698716454827,868.1692280060704
0,47,1644.6952997392193,757.1343639748145,1759.3408986234278,993.1337927422405,1702.0180991813236,875.1340783585275
0,48,1644.0908448419007,761.6488149054641,1760.8817836230508,1003.0322439893292,1702.4863142324757,882.3405294473966
0,49,1641.9890116762183,763.2043059052615,1763.9109029418414,1017.8226899484608,1702.9499573090297,890.5134979268612
0,50,1641.1472827748346,765.6434616699164,1766.335897518436,1029.7777503200293,1703.7415901466352,897.7106059949729
0,51,1643.738751723992,770.9914657005204,1763.6243008727422,1024.568830879158,1703.681526298367,897.7801482898392
0,52,1644.5015407504834,772.8966996252915,1762.0039195441486,1022.200048355524,1703.252730147316,897.5483739904078
0,53,1645.0223325853979,778.7895987865027,1759.7651496012759,1021.8528819543225,1702.3937410933368,900.3212403704126
0,54,1646.2840741676648,784.8539203796474,1757.7856101536454,1018.9125993144278,1702.034842160655,901.8832598470376
0,55,1647.9050636182872,790.9802905890097,1755.1582354072436,1013.6421323601749,1701.5316495127654,902.3112114745923
0,56,1650.77786788782,799.8460926631822,1752.5397409138584,1007.5127375572443,1701.6588044008392,903.6794151102133
0,57,1651.030532795309,804.9033640664094,1751.6381324239537,1007.2925283103018,1701.3343326096315,906.0979461883555
0,58,1650.6823684991189,806.5060271628271,1751.732996976035,1007.2018100520936,1701.207682737577,906.8539186074604
0,59,1651.0330231680232,808.9403094805798,1751.2687119023838,1005.1198767435146,1701.1508675352034,907.0300931120472
0,60,1652.4849940486106,812.3495127346848,1750.4322810988326,1001.6223723459944,1701.4586375737217,906.9859425403397
0,61,1653.7202437914036,814.0725053816443,1750.0844061435555,998.300175082304,1701.9023249674797,906.1863402319741
0,62,1655.8345452552987,818.6258705764494,1749.6359421170748,995.7668579712739,1702.7352436861868,907.1963642738617
0,63,1659.056720549885,824.9002942923441,1749.0515057556374,992.833893004128,1704.0541131527611,908.867093648236
0,64,1659.8483934204244,826.9441964202288,1749.166682371722,991.8430241995794,1704.5075378960732,909.393610309904
0,65,1659.6430533338412,831.6320847170216,1751.027999016478,1000.4663738399564,1705.3355261751594,916.0492292784891
0,66,1657.3411511034335,832.5166554792576,1753.8907441675576,1012.2804513902652,1705.6159476354956,922.3985534347614
0,67,1656.9411233859578,832.7590431142739,1757.7509499373211,1021.1758023216491,1707.3460366616396,926.9674227179615
0,68,1653.854975253994,833.3783191363511,1760.1775690516054,1032.996759026668,1707.0162721527997,933.1875390815096
0,69,1641.4845193745625,794.256322033516,1765.8225347337655,1033.5985063786206,1703.653527054164,913.9274142060683
0,70,1637.579639118759,778.9658968440747,1767.2112740601574,1034.482272500381,1702.3954565894583,906.7240846722278
0,71,1631.9713052627496,776.2238205402982,1762.374030636488,1039.6830951755505,1697.1726679496187,907.9534578579244
0,72,1629.6611686045535,776.4623967774014,1757.887984806399,1040.4228255716566,1693.7745767054762,908.442611174529
0,73,1627.0392091652702,781.7740593810861,1753.9807868548808,1046.9926749042688,1690.5099980100754,914.3833671426775
0,74,1624.508361613847,783.9126419982615,1750.1504870671215,1050.0970812007984,1687.3294243404844,917.0048615995299
0,75,1623.8621456081862,786.0873733705894,1747.0896715033691,1049.2567298608997,1685.4759085557776,917.6720516157445
0,76,1623.81352460962,786.984088359548,1745.7762355671857,1049.4518672443814,1684.7948800884028,918.2179778019647
0,77,1623.5014117462304,789.3166005135994,1743.684185610757,1048.7758021214363,1683.5927986784936,919.0462013175179
0,78,1623.272088550563,792.8680199752408,1742.4168043450823,1051.0357946088575,1682.8444464478225,921.9519072920491
0,79,1620.8059221838919,797.5169481500822,1741.7634572372212,1062.317574860288,1681.2846897105564,929.917261505185
0,80,1618.7695146560102,805.1205741296083,1740.0790466646752,1072.35303787056,1679.4242806603427,938.7368060000841
0,81,1616.7017935125343,813.267238017344,1736.8766926506898,1078.7180674725532,1676.789243081612,945.9926527449486
0,82,1616.440800773068,816.3576488033895,1735.861475437219,1081.0034167477295,1676.1511381051437,948.6805327755594
0,83,1615.4231359787318,820.0914891992328,1733.2034804871098,1081.7152059479054,1674.313308232921,950.9033475735691
0,84,1614.4231965561075,823.4115018496561,1730.9251776078966,1081.8227174503018,1672.674187082002,952.6171096499789
0,85,1615.4979593265095,832.5275535236775,1728.717410546262,1081.7190935567955,1672.1076849363858,957.1233235402365
0,86,1616.0484449474777,835.861905194539,1728.5386797689428,1081.521405652084,1672.2935623582102,958.6916554233114
0,87,1615.2726826421754,838.3144180622891,1727.5336672063186,1081.3474617918632,1671.403174924247,959.8309399270761
0,88,1614.765817739105,839.1045570795402,1727.4641151170215,1081.1848688124458,1671.1149664280633,960.144712945993
0,89,1614.1081785543395,841.2841262933838,1726.6546679255782,1081.041604572707,1670.3814232399588,961.1628654330455
0,90,1613.5745403691767,843.987952054268,1726.0523901932506,1080.9085661682213,1669.8134652812137,962.4482591112446
0,91,1611.4743413569504,846.8906940454817,1723.1280669923688,1080.7904235992592,1667.3012041746597,963.8405588223704
0,92,1608.5108137816358,851.8743526333601,1718.2775301654956,1080.6872091795276,1663.3941719735658,966.2807809064439
0,93,1605.7291200552,857.6399225809254,1712.8751294475376,1080.5929512515982,1659.3021247513689,969.1164369162618
0,94,1604.6968708339414,859.6362468128298,1711.0143321164537,1080.5100671160249,1657.8556014751975,970.0731569644273
0,95,1605.286334286652,864.9451103870691,1709.4957029202494,1080.4450665219579,1657.3910186034507,972.6950884545136
0,96,1604.5354448295573,870.8183742050487,1706.6820192297685,1080.3826882307862,1655.6087320296629,975.6005312179175
0,97,1602.7994387698755,878.2391856484494,1702.5063801706383,1080.3280042773747,1652.6529094702569,979.283594962912
0,98,1603.5799046844431,884.8612593849746,1701.0790779911995,1079.5977238003982,1652.3294913378213,982.2294915926864
0,99,1602.2140577034852,888.4308128246813,1699.6323090882267,1079.9939363626409,1650.923183395856,984.212374593661
0,100,1601.0480417890979,889.5406618100927,1699.229647926968,1080.121343602796,1650.1388448580328,984.8310027064445
0,101,1600.6661956534501,892.4831095754685,1699.1585190573394,1079.4777864113678,1649.9123573553948,985.9804479934181
0,102,1598.807390525955,896.7747134138162,1697.5928372321173,1079.2258256938903,1648.200113879036,988.0002695538533
0,103,1596.2641299978704,900.8888807430733,1696.2839756340459,1079.803625930851,1646.2740528159582,990.3462533369621
0,104,1594.4198105320413,904.2565005389353,1695.4863674888518,1080.0060387067601,1644.9530890104465,992.1312696228476
0,105,1592.7899928948834,905.9971732581158,1694.9174389698167,1080.0707157613576,1643.85371593235,993.0339445097368
0,106,1591.7636028914474,906.4831608534738,1695.2532205496736,1080.0861021608303,1643.5084117205606,993.284631507152
0,107,1590.410036218443,914.5960942587068,1691.0775906784456,1080.0845391426978,1640.7438134484444,997.3403167007023
0,108,1589.799957541212,924.95801790028,1686.349575853669,1080.0743494186215,1638.0747666974405,1002.5161836594507
0,109,1589.8223568733458,934.0275607189831,1683.1709747521897,1080.0628271590965,1636.4966658127678,1007.0451939390398
0,110,1589.9497591230354,940.4688960516875,1681.389679054229,1080.0527712206476,1635.669719088632,1010.2608336361675
0,111,1590.3758554046865,945.9584520939538,1680.5236567869338,1080.044648936009,1635.4497560958102,1013.0015505149814
