,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,3,605.5713334693373,1002.9298438693396,802.1149127240983,1080.0,703.8431230967178,1041.4649219346697
0,4,606.1116425341892,1002.8020255033804,802.3690379450097,1080.0,704.2403402395994,1041.4010127516901
0,5,604.1934628229881,1000.6088325097853,805.874961839876,1080.0,705.0342123314321,1040.3044162548927
0,6,600.468669244889,994.2724997041331,816.3848309028031,1080.0,708.426750073846,1037.1362498520666
0,7,602.4159244007274,988.6994664101812,828.8436252162546,1080.0,715.629774808491,1034.3497332050906
0,8,601.8564642462846,984.6755228007297,834.1766627233648,1080.0,718.0165634848247,1032.3377614003648
0,9,598.715613491041,978.6604294591439,840.9346413881847,1080.0,719.8251274396129,1029.330214729572
0,10,599.7710778716114,976.4060654499905,842.4249497558939,1080.0,721.0980138137527,1028.2030327249952
0,11,601.3436285336808,972.4304949817268,845.5267019690408,1079.3553345707758,723.4351652513608,1025.8929147762512
0,12,600.8022118705861,966.4881538592051,851.6009816312109,1079.74490015407,726.2015967508985,1023.1165270066375
0,13,602.942675556096,961.7119350242428,856.5835466125077,1079.8986820890864,729.7631110843018,1020.8053085566646
0,14,605.8889611062849,959.922274339283,855.6969780150152,1079.9610739179798,730.7929695606501,1019.9416741286313
0,15,615.624851378971,956.1554535956083,864.5084117089514,1079.986332145659,740.0666315439612,1018.0708928706335
0,16,621.6672149736567,954.7826775291039,864.9554717857594,1079.9961910620475,743.311343379708,1017.3894342955757
0,17,624.9641998086829,951.8066610478237,865.9330897593553,1079.9999813357585,745.448644784019,1015.9033211917911
0,18,628.2884232088064,948.1851081036589,867.9398377873536,1080.0013439238583,748.1141304980799,1014.0932260137586
0,19,629.9629884970498,944.3110289152833,868.8125169071509,1080.0017592351235,749.3877527021003,1012.1563940752034
0,20,633.3841640557908,940.3385917385264,870.0442033962981,1079.3624585666983,751.7141837260444,1009.8505251526124
0,21,637.2067482953281,933.7666611893184,875.5530202031779,1079.1105155264815,756.379884249253,1006.4385883579
0,22,640.8490884646567,931.2911223683441,874.7775704072525,1079.0136384317586,757.8133294359545,1005.1523804000514
0,23,645.2127035853765,926.6062055954276,877.7388926667177,1078.9779012925655,761.475798126047,1002.7920534439966
0,24,651.572584464502,922.9663136450669,881.1057484851472,1078.9661346050846,766.3391664748247,1000.9662241250758
0,25,658.6414141849225,919.0979293977153,884.7196942175416,1078.963956230314,771.6805542012321,999.0309428140147
0,26,662.373832843518,910.6566736646441,892.0262664113538,1079.605678197334,777.2000496274359,995.1311759309891
0,27,665.2581902170521,905.5578752242171,893.9248216711105,1079.8563464999622,779.5915059440813,992.7071108620896
0,28,668.8434327552953,903.6691779047865,892.6387955466721,1079.9566265454328,780.7411141509838,991.8129022251096
0,29,673.1215163996468,901.8002611287468,892.2230611241105,1079.9955234777385,782.6722887618787,990.8978923032427
0,30,675.4509249214572,897.9898603849665,893.1179759761689,1080.009658518505,784.284450448813,988.9997594517357
0,31,680.0478491028424,892.1308409318033,897.9396445351323,1080.014181954894,788.9937468189873,986.0725114433486
0,32,688.2761666648887,888.0423542018817,903.4482086992564,1080.0150648255042,795.8621876820725,984.028709513693
0,33,693.1338585421558,882.7242018628058,906.9892402212489,1080.0144296512808,800.0615493817024,981.3693157570433
0,34,696.9372137275493,880.774021994561,906.2507394399239,1080.0133914768624,801.5939765837365,980.3937067357117
0,35,699.8521119829347,877.5863769639975,906.2077443008083,1080.012097992068,803.0299281418716,978.7992374780328
0,36,703.1255057589833,873.8994296501344,907.0561596253506,1080.0109187903172,805.0908326921669,976.9551742202258
0,37,711.9898479099552,870.0166635351193,913.1263735526163,1080.0098428839365,812.5581107312858,975.0132532095279
0,38,717.2737870861317,866.0572710036785,916.0231288250137,1080.0088597452327,816.6484579555727,973.0330653744556
0,39,721.9528843313135,862.7132680718198,917.5160848712956,1079.3628565931335,819.7344846013045,971.0380623324767
0,40,725.5748349319398,861.5509746240826,916.6901388938444,1079.1108499157135,821.1324869128921,970.3309122698981
0,41,728.4562521237156,859.2953607310876,917.2298471908756,1079.0148604423123,822.8430496572955,969.1551105867
0,42,730.0250537802043,853.3534089396246,920.0015539170422,1079.6297167487328,825.0133038486233,966.4915628441787
0,43,733.0948313436534,847.9485378585035,923.5790839068612,1079.8672867554276,828.3369576252574,963.9079123069655
0,44,736.3429856340226,841.4560601305673,927.8707401506481,1079.959946915728,832.1068628923354,960.7080035231477
0,45,741.7061953457189,836.4822052786067,932.3197966172294,1079.9953274710863,837.0129959814742,958.2387663748465
0,46,744.958846782416,834.6832344468926,932.6812455022514,1080.0082032453927,838.8200461423337,957.3457188461426
0,47,747.417299300418,828.3105503523059,935.2683298642058,1079.3642639038171,841.3428145823119,953.8374071280615
0,48,752.6630701320586,823.397155175658,939.5176153424873,1079.7610922161903,846.090342737273,951.5791236959242
0,49,758.9642992656692,819.6937978167366,943.1489516447461,1079.9165796956374,851.0566254552077,949.805188756187
0,50,763.509250385251,817.758207606964,944.8236322515022,1079.9769643525863,854.1664413183767,948.8675859797752
0,51,766.694350727326,815.2161955161056,944.4489253511266,1076.7555690198562,855.5716380392263,945.985882267981
0,52,768.4527098608546,814.3893934824979,943.5122666870845,1076.1612953711697,855.9824882739696,945.2753444268337
0,53,771.845024042189,810.9441835791013,946.0858166947517,1075.9444480512584,858.9654203684704,943.4443158151798
0,54,775.7420340145977,805.8382360817966,949.4838904012983,1075.2208593754735,862.6129622079479,940.5295477286351
0,55,783.1161361779743,803.3488753334906,950.5619143402444,1066.5024453304616,866.8390252591093,934.9256603319761
0,56,789.9923352343942,801.2424776778552,954.6011178561321,1065.1027739512067,872.2967265452631,933.1726258145309
0,57,795.9407991492847,797.2814433057155,957.1418412352008,1058.7054933295794,876.5413201922427,927.9934683176475
0,58,798.5853040287569,795.912164743534,957.4565635182917,1056.3176121109911,878.0209337735243,926.1148884272626
0,59,800.2024407861392,792.2247745048567,957.359209033526,1052.1830616300358,878.7808249098325,922.2039180674462
0,60,811.2137504194428,786.9948780917824,960.5384786870628,1036.8323091200841,885.8761145532528,911.9135936059333
0,61,815.7996139483536,782.4885455699607,961.7301352629136,1028.3981905222895,888.7648746056336,905.4433680461251
0,62,817.0139205505094,777.6174864623813,965.0675416824199,1030.109923125564,891.0407311164647,903.8637047939726
0,63,819.0334507823279,772.631525992133,969.1570934400947,1031.4944921725228,894.0952721112113,902.0630090823279
0,64,820.682282167312,771.5208939414106,970.261180750275,1032.1396313759983,895.4717314587936,901.8302626587044
0,65,821.5702764859122,768.6283581066068,972.1360630441116,1033.8205123359176,896.8531697650119,901.2244352212622
0,66,823.7017138821107,762.4194042233518,975.430875426754,1032.5775973754044,899.5662946544323,897.498500799378
0,67,827.8596758549913,757.5595294132586,979.0215441188307,1029.563685335309,903.440609986911,893.5616073742838
0,68,832.6647697025694,754.5298221980746,980.9025495428415,1024.5553303486593,906.7836596227055,889.5425762733669
0,69,839.7764863277002,753.5308194490458,982.6917461551035,1015.482121825549,911.2341162414018,884.5064706372974
0,70,842.5877485737294,753.3289679761501,982.9925742721707,1012.1372338562254,912.7901614229501,882.7331009161878
0,71,848.6325108945263,747.3961093281421,982.5342221234602,993.7280440758991,915.5833665089932,870.5620767020206
0,72,851.4763301863902,743.297778527111,984.1873342780926,986.9430609369815,917.8318322322414,865.1204197320462
0,73,854.5386723468322,737.2356894280961,987.9267356478313,981.9636523130459,921.2327039973318,859.599670870571
0,74,855.773600836916,731.1306322767515,991.6652810481625,980.9663960138988,923.7194409425392,856.0485141453252
0,75,858.9063988414438,728.9809344161675,994.8149079377072,980.095264722399,926.8606533895754,854.5380995692833
0,76,860.1541731680495,728.3327658482084,995.72018107826,979.9511425543724,927.9371771231547,854.1419542012904
0,77,863.6287150650166,728.8991929296585,996.8010161195425,976.0898150748139,930.2148655922796,852.4945040022362
0,78,866.3026754984248,726.607511528398,1000.2731255967374,974.7923863476022,933.2879005475811,850.6999489380001
0,79,870.2893359191993,723.2100810719676,1004.3487052476999,972.4450180144584,937.3190205834496,847.827549543213
0,80,873.46666939072,720.0602666199809,1008.6290973625431,972.3496085386424,941.0478833766315,846.2049375793117
0,81,878.5639199928152,717.0050594795853,1013.3808332833346,970.451892679537,945.9723766380748,843.7284760795611
0,82,880.9236268137572,715.9624019687584,1015.1922403161138,969.8451003534396,948.0579335649355,842.9037511610991
0,83,885.405517195827,713.0455234347645,1018.6433980835169,965.7665008835024,952.0244576396719,839.4060121591335
0,84,887.9142303981952,710.7313105459781,1020.2179026178945,961.0204377373997,954.0660665080449,835.8758741416889
0,85,897.601293302564,707.9832112095244,1023.0912558537415,945.4172261641422,960.3462745781528,826.7002186868333
0,86,900.4425524180983,703.0389598230513,1025.3556008250523,938.9879931023593,962.8990766215753,821.0134764627053
0,87,901.8954839991376,699.3340247737262,1027.553699037438,936.7999696184155,964.7245915182878,818.0669971960708
0,88,902.3234753219074,698.0678348038391,1028.2534119833049,936.1465326445235,965.2884436526061,817.1071837241814
0,89,903.2970039123977,694.3946043420999,1030.1170311332394,934.0772903967576,966.7070175228185,814.2359473694287
0,90,903.8509851231048,688.4915162570032,1033.7305683575723,934.1051990002069,968.7907767403385,811.2983576286051
0,91,905.2899053081209,684.4045534570835,1036.9708811996697,933.5706579591198,971.1303932538954,808.9876057081017
0,92,906.926423082021,679.689802130308,1039.5494487583526,930.8659674526535,973.2379359201868,805.2778847914808
0,93,910.5867274522974,677.3639746098958,1043.2110155385749,929.2899230356419,976.8988714954362,803.3269488227688
0,94,911.617516897143,676.6131663383217,1044.1176286722844,928.8012954909867,977.8675727847137,802.7072309146542
0,95,914.1601825318285,675.797350898989,1046.0623420879595,926.7453523034244,980.111262309894,801.2713516012067
0,96,918.6062553061482,672.309944357905,1049.7256391312071,922.7652481025824,984.1659472186777,797.5375962302437
0,97,925.909980608415,669.1222571155092,1051.2378810974485,907.4949432929416,988.5739308529318,788.3086002042254
0,98,929.4596787323856,665.3744195482574,1054.1339665290022,901.8080579562111,991.7968226306939,783.5912387522342
0,99,932.5427744591337,660.1004228667588,1057.8912698781412,897.198265390185,995.2170221686374,778.649344128472
0,100,933.9233454767245,658.9180555745484,1059.510709329237,895.6367582127889,996.7170274029808,777.2774068936686
0,101,936.3662521744561,656.6121434172506,1062.6138860761257,894.5541562104622,999.4900691252909,775.5831498138564
0,102,939.5281432704613,653.874052637345,1064.6378628907037,888.993128361785,1002.0830030805826,771.4335904995651
0,103,943.03138715643,650.9723140730298,1067.5141750690027,884.3868187501469,1005.2727811127163,767.6795664115883
0,104,947.7437349725266,650.003881420071,1072.9562501864489,884.1481168443667,1010.3499925794877,767.0759991322188
0,105,953.8090221221412,648.4203581989335,1077.1017136567211,878.8922727764902,1015.4553678894312,763.6563154877119
0,106,955.559637443396,647.9437137385249,1078.2646955747234,877.0650862009522,1016.9121665090597,762.5043999697386
0,107,958.2830617594232,647.1956941423726,1081.7083462497312,878.520145819309,1019.9957040045772,762.8579199808408
0,108,962.9164676738324,644.3485936018536,1084.4550883411048,871.8967845426116,1023.6857780074686,758.1226890722326
0,109,965.1925307631052,640.7012244815157,1088.0282610533297,870.8541537557256,1026.6103959082175,755.7776891186206
0,110,973.3630424556636,638.1008186988638,1094.386074500661,866.6033112860171,1033.8745584781623,752.3520649924404
0,111,977.388885887045,632.5704119869027,1096.9218420718485,858.484544518654,1037.1553639794467,745.5274782527783
0,112,978.7744965828872,630.5971299303005,1097.7038252809084,855.5734125470866,1038.239160931898,743.0852712386936
0,113,979.4639392762463,627.9705959701239,1098.225977160265,852.6341669769477,1038.8449582182557,740.3023814735358
0,114,981.0528566179017,625.0982950831501,1100.166208959065,850.3452793291815,1040.6095327884834,737.7217872061658
0,115,982.2363074802206,621.471917026316,1101.4115928207257,846.3073475094317,1041.8239501504731,733.8896322678738
0,116,982.8910506140378,618.8878116055026,1103.4387765535703,845.585971942853,1043.164913583804,732.2368917741778
0,117,984.3112074203718,616.6968436134534,1105.4817181311728,843.4549041561155,1044.8964627757723,730.0758738847844
0,118,984.5899862946426,615.9775719652721,1106.315988758612,842.7743177537561,1045.4529875266273,729.3759448595141
0,119,985.3437960774934,611.841370673066,1109.7672276104074,842.6333015649773,1047.5555118439504,727.2373361190216
0,120,990.9943959823541,608.4005638752329,1116.7151323399466,843.3234844214999,1053.8547641611503,725.8620241483663
0,121,995.7310059408268,605.2219271889311,1120.5402045838887,839.744637847513,1058.1356052623578,722.483282518222
0,122,998.0565002236197,602.8016360073143,1121.935354913847,836.4877540862835,1059.9959275687334,719.6446950467989
0,123,1000.0085320871216,600.6731714753561,1121.1766510197442,829.4063279290718,1060.5925915534328,715.039749702214
0,124,1000.2738631396292,599.9884509131698,1120.4588582337874,826.8295235362672,1060.3663606867083,713.4089872247184
0,125,1005.0306690695941,594.5166746900475,1122.6632097392883,816.0143165147804,1063.8469394044412,705.2654956024139
0,126,1009.5685499168563,589.8965854712206,1127.2333383011614,812.0816607041298,1068.4009441090088,700.9891230876752
0,127,1012.192977795161,586.9592957697228,1129.8007235276357,809.4267039059429,1070.9968506613984,698.1929998378328
0,128,1015.453912215715,584.646531494692,1132.9310350364892,806.5856615046442,1074.1924736261021,695.6160964996682
0,129,1017.9681103960429,583.2320252899119,1135.2687536049407,803.6710315678206,1076.6184320004918,693.4515284288663
0,130,1018.6366781130934,582.8178860075785,1136.208763213462,802.7193732905921,1077.4227206632777,692.7686296490854
0,131,1019.6388588455225,580.1100994535451,1138.9310917811363,802.4933517292887,1079.2849753133294,691.3017255914169
0,132,1021.8953285926818,578.5221829590341,1141.8638906571096,801.8540322696535,1081.8796096248957,690.1881076143438
0,133,1023.8358548644075,577.3580566309586,1143.0249854082906,797.7609780690639,1083.430420136349,687.5595173500112
0,134,1026.6335282948075,576.3572922925264,1145.8465063454455,795.6588228088206,1086.2400173201265,686.0080575506735
0,135,1029.818473270077,574.0759078441995,1148.5709072456145,791.6579542861058,1089.1946902578457,682.8669310651526
0,136,1030.6336028919604,573.3048956034567,1149.7847988562974,790.9299819478755,1090.2092008741288,682.1174387756661
0,137,1034.4316496308172,569.7793962825574,1152.5369643084853,785.4566391733695,1093.4843069696512,677.6180177279634
0,138,1036.6958787459062,567.870565639195,1153.880172732824,780.845796599565,1095.288025739365,674.35818111938
0,139,1038.6638931215543,562.5780864811622,1157.0684358921173,777.2410475542547,1097.866164506836,669.9095670177085
0,140,1040.7681890314293,557.3790771680231,1158.0481302757878,769.3877199309004,1099.4081596536084,663.3833985494617
0,141,1042.5733722757766,553.5257255286409,1161.1985331071862,767.890515638221,1101.8859526914814,660.708120583431
0,142,1042.8701844930947,552.1859311392802,1161.9365049668177,767.4507511772022,1102.4033447299562,659.8183411582412
0,143,1048.7587833068385,551.1313411269023,1167.4973464413358,766.7562775980457,1108.1280648740872,658.943809362474
0,144,1051.6594779684046,550.1770503663655,1168.7555447784403,763.3080810993048,1110.2075113734224,656.7425657328351
0,145,1053.1965212155412,549.2600221766477,1170.573456010353,763.4537159453519,1111.8849886129472,656.3568690609998
0,146,1055.584224199608,548.3362814613587,1172.5780023350324,761.6206586556664,1114.0811132673202,654.9784700585126
0,147,1056.4246709190897,547.413656164992,1173.8695047444444,761.6942791776469,1115.147087831767,654.5539676713195
0,148,1056.5242992721312,546.4799782840184,1174.4050283722506,761.8084779566486,1115.464663822191,654.1442281203335
0,149,1056.1711931929647,544.87965791432,1174.8370020198063,761.2721869817102,1115.5040976063856,653.075922448015
0,150,1057.1603446118315,541.0463821582886,1175.709940472575,756.5259208079932,1116.4351425422033,648.7861514831409
0,151,1057.368540704628,536.3604633905669,1177.387642384377,753.477711422751,1117.3780915445025,644.919087406659
0,152,1060.4914174991477,532.037396757433,1178.8115220969858,745.1596569869076,1119.6514697980667,638.5985268721704
0,153,1062.493183673653,527.8373243020833,1181.054644643524,740.763183589772,1121.7739141585885,634.3002539459276
0,154,1062.9882050248289,526.3635442477969,1182.0228522767966,739.2280418885553,1122.5055286508127,632.7957930681761
0,155,1066.689241803519,522.6018960892947,1186.6861789433294,738.1032041241716,1126.6877103734241,630.3525501067331
