,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,3,1350.002779288941,70.98360329072845,1402.1939812223177,147.98360329072847,1376.0983802556293,109.48360329072847
0,4,1350.1160766405285,70.95287802916839,1402.4493870094511,147.9528780291684,1376.2827318249897,109.4528780291684
0,5,1353.494953677618,70.21593244501625,1404.9632053110543,145.74060660944977,1379.229079494336,107.97826952723301
0,6,1358.3900523718362,62.74794670513471,1411.346528943385,140.67112804855606,1384.8682906576105,101.70953737684539
0,7,1362.761315814964,58.854901662079826,1416.23513595972,137.5985245360971,1389.498225887342,98.22671309908847
0,8,1366.7299897795026,57.53039435506164,1419.5163361099064,135.1939127011732,1393.1231629447045,96.36215352811742
0,9,1370.5759808999694,57.163843294311484,1422.1517189500726,133.04374894383182,1396.363849925021,95.10379611907165
0,10,1371.8407078913724,57.13503728261605,1422.971049671439,132.35724505441692,1397.4058787814056,94.74614116851649
0,11,1373.8776388281697,55.84425890397922,1425.5172730908664,132.19023542074348,1399.697455959518,94.01724716236134
0,12,1378.988676940822,51.41779116170876,1430.5857829972538,128.18191824829785,1404.787229969038,89.7998547050033
0,13,1382.609249248156,49.82286641824244,1434.561998503217,127.41263260977324,1408.5856238756865,88.61774951400784
0,14,1383.9112439920498,49.29832409680887,1435.8822891774269,127.19679373506068,1409.8967665847383,88.24755891593477
0,15,1386.031412703121,47.189076274572855,1439.1434362440539,127.18706501980195,1412.5874244735874,87.1880706471874
0,16,1386.8160929269206,46.45111403533103,1440.203379583507,127.23088284591627,1413.5097362552137,86.84099844062365
0,17,1389.599588934666,46.23988667129721,1441.8379356327307,125.99174307437613,1415.7187622836982,86.11581487283667
0,18,1394.2770848799971,38.28974775744671,1448.5462603561618,122.26354548886002,1421.4116726180796,80.27664662315337
0,19,1398.6517924688483,36.67353755386472,1451.5252224626392,118.96735608975092,1425.0885074657438,77.82044682180782
0,20,1402.6493604222508,36.15787566121921,1453.412175237489,115.76718820270364,1428.03076782987,75.96253193196142
0,21,1407.5413966057495,36.06125563218945,1456.4778389841447,112.6322556323448,1432.0096177949472,74.34675563226712
0,22,1409.2003221520495,36.112616018461914,1457.5118145696822,111.54964727445932,1433.3560683608657,73.83113164646062
0,23,1412.2443945019654,35.52225203656906,1459.924553116405,109.88435164404828,1436.084473809185,72.70330184030867
0,24,1415.2610033603357,34.079167570273455,1462.6663055661948,108.01263813296367,1438.9636544632654,71.04590285161856
0,25,1419.8113034970522,29.76701132973104,1468.067668456185,106.02972725829645,1443.9394859766185,67.89836929401375
0,26,1423.5274911670126,29.343523707189355,1470.510824813447,104.04759009719646,1447.0191579902298,66.6955569021929
0,27,1426.2987020526425,27.90856829330145,1473.7898308610543,103.38839498633018,1450.0442664568484,65.64848163981581
0,28,1427.220205104181,27.427622684703515,1474.9124663971893,103.19876414721736,1451.066335750685,65.31319341596044
0,29,1429.9519959899606,28.629168391130975,1476.0208654797857,101.87170216138173,1452.986430734873,65.25043527625635
0,30,1429.8342618604042,11.051092876708722,1484.6837522297794,100.10613418292067,1457.259007045092,55.578613529814696
0,31,1433.496210088627,9.842167555304158,1487.269700955694,98.20453010026267,1460.3829555221605,54.023348827783416
0,32,1437.8123585414942,10.212315987131873,1489.0721668047188,94.92075272889862,1463.4422626731066,52.56653435801525
0,33,1441.005027827976,7.870512308207054,1491.930992142919,93.05550777312271,1466.4680099854475,50.463010040664884
0,34,1442.2884643345444,7.065535068320408,1492.746116292662,92.40701842037595,1467.517290313603,49.736276744348174
0,35,1446.4105280483125,8.814534994765175,1493.1382130090824,88.95048951080588,1469.7743705286975,48.88251225278553
0,36,1449.0970220225317,6.846669865148307,1495.8991346103737,87.1104775623426,1472.4980783164528,46.97857371374545
