,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,177,1628.802690992206,0.0,1669.464597895101,56.95403312129116,1649.1336444436533,28.47701656064558
0,178,1628.8258276089489,0.0,1669.3240717854358,56.86528842202069,1649.0749496971923,28.432644211010345
0,179,1627.9204463664203,0.0,1667.9417752302516,56.124559710460034,1647.9311107983358,28.062279855230017
0,180,1627.8290977390334,0.0,1667.2678077622618,55.17653003672158,1647.5484527506476,27.58826501836079
0,181,1625.5195820951271,0.0,1665.078509953611,54.87917164356559,1645.299046024369,27.439585821782796
0,182,1624.999770619955,0.0,1664.0672948789838,53.40771105416465,1644.5335327494695,26.703855527082325
0,183,1624.974058204631,0.0,1664.3142479207718,52.909969391563074,1644.6441530627014,26.454984695781537
0,184,1624.782538072474,0.0,1664.6400322507227,52.762356834558204,1644.7112851615984,26.381178417279102
0,185,1624.3060609760055,0.0,1663.8496725740463,51.375352743740926,1644.077866775026,25.687676371870463
0,186,1623.326559144933,0.0,1662.3608678382304,49.52882643582529,1642.8437134915816,24.764413217912644
0,187,1623.0710181024554,0.0,1661.4230539024084,48.66309971965652,1642.2470360024317,24.33154985982826
