,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,52,760.6814805732691,932.1909831447435,842.4019586647257,1080.0,801.5417196189974,1006.0954915723718
0,53,760.9496122690001,931.5066551615548,843.0484409569219,1080.0,801.999026612961,1005.7533275807774
0,56,774.7719389315934,921.417351893555,861.6848700802107,1080.0,818.2284045059021,1000.7086759467775
0,57,777.813305264363,912.1130620201111,867.1596004930566,1076.508219975111,822.4864528787098,994.310640997611
0,58,779.0857245464381,908.9651059793879,868.747205051199,1075.3228667977503,823.9164647988185,992.1439863885691
0,59,783.7599039723689,910.5549768869765,870.18463416292,1071.5836482808704,826.9722690676444,991.0693125839234
0,60,787.1552741846215,906.6439434469758,874.8473036535262,1069.5100057725558,831.0012889190739,988.0769746097658
0,61,789.8699911202438,896.0142119839423,882.8593160167852,1069.4419950250156,836.3646535685145,982.7281035044789
0,62,796.62848699464,892.748461259951,887.7313249843112,1062.3360982430936,842.1799059894756,977.5422797515223
0,63,799.7805898642337,889.075772061009,891.9384402090816,1060.6273292795966,845.8595150366576,974.8515506703028
0,64,804.2022324981072,890.5215304025954,891.7117650253595,1052.774669961405,847.9569987617333,971.6481001820002
0,65,807.5056319549288,887.3884714462382,895.4339814662958,1050.4181598583798,851.4698067106124,968.903315652309
0,67,819.0620513072549,878.4585377221473,900.4960349359939,1028.040683084406,859.7790431216245,953.2496104032766
0,68,821.0555044624521,876.434982890534,900.9302823604412,1022.5418071285942,860.9928934114466,949.4883950095641
0,69,823.9666561104054,872.3816575888845,904.2593504096925,1019.4273193340193,864.113003260049,945.9044884614519
0,70,825.2187959962572,871.0180422376131,905.7297128345956,1018.4281827031391,865.4742544154265,944.7231124703761
0,71,828.7993375346229,867.3067428206068,908.9041741571375,1013.5509332221435,868.8517558458802,940.4288380213752
0,72,830.68486106209,860.7011177771554,912.6257253336631,1009.8813652008196,871.6552931978765,935.2912414889875
0,73,832.0357640203673,854.3941662138559,914.4795898646884,1004.0179365969312,873.2576769425278,929.2060514053935
0,74,832.4891773862935,848.8396730255382,916.3103591934886,1001.2925012283483,874.399768289891,925.0660871269433
0,75,835.9560468211304,846.2265597417298,918.7723618426659,997.1161510382783,877.3642043318981,921.671355390004
0,76,837.1983962432599,845.4134644400825,919.5527353480786,995.6979252032061,878.3755657956692,920.5556948216442
0,77,839.7697769397382,841.8271616781165,922.0649930201757,992.0037191559096,880.917384979957,916.9154404170131
0,79,851.8592824603106,835.7932408876176,933.682255497489,984.0945564114297,892.7707689788998,909.9438986495236
0,80,853.0549308637055,830.0394575944983,936.8811979211752,982.8571721718395,894.9680643924403,906.4483148831689
0,81,854.4778372562814,828.0814841982615,936.9807437420656,979.1303368183311,895.7292904991734,903.6059105082963
0,82,854.9715253270247,827.4983553040042,936.7919502910574,977.8604412845708,895.881737809041,902.6793982942875
0,83,859.1998578126121,823.436839745197,939.0886749504549,970.2305671258322,899.1442663815335,896.8337034355145
0,84,865.1446049975883,819.3776943408207,943.3876923848001,962.8236357775559,904.2661486911942,891.1006650591883
0,85,868.5544652542687,813.987285061721,948.2507603546784,960.2295051180554,908.4026128044736,887.1083950898882
0,86,871.2604509492976,808.1442038254871,952.3779171828331,957.4066201388138,911.8191840660654,882.7754119821504
0,87,874.3575693507055,804.2696226677717,955.4917861042511,953.5628783180568,914.9246777274783,878.9162504929143
0,92,895.3821571994846,791.5056855900566,973.0544659759,932.1631297249811,934.2183115876924,861.8344076575188
0,93,899.3483215129172,793.7151542252896,975.0299912672979,928.7460798656244,937.1891563901075,861.2306170454569
0,94,900.3433475739027,794.3966562172177,975.9383291550299,927.6510664439393,938.1408383644664,861.0238613305785
0,95,900.0881291663917,789.3311659800744,976.6752855225533,924.6828755626912,938.3817073444725,857.0070207713827
0,96,903.8206765508586,784.2278799208116,980.9159299881795,920.3827903960952,942.3683032695191,852.3053351584533
0,97,906.6240105993497,779.0948974541874,985.5402162402629,918.2451819144312,946.0821134198063,848.6700396843094
0,98,905.1060765443142,770.6857212717715,986.350709946048,914.9284195350248,945.7283932451811,842.8070704033981
0,99,908.5499478850467,766.303033153351,990.2893519960909,910.5180006371195,949.4196499405688,838.4105168952352
0,100,910.0256891531923,764.7780749546771,992.0963612563344,908.965046166694,951.0610252047634,836.8715605606856
0,101,912.3122505795799,765.0050497383813,992.1662322030527,905.2160442519198,952.2392413913162,835.1105469951506
0,102,913.9787461355627,755.2648027774497,995.816185615026,899.9468747375081,954.8974658752943,827.605838757479
0,103,920.8490313037632,748.4987912848674,1005.8335235296428,897.4329461953981,963.341277416703,822.9658687401327
0,104,923.5138326270187,744.0903426820173,1010.1101833167435,895.2889091419295,966.812007971881,819.6896259119734
0,105,924.8222322437736,741.8987103082777,1009.9377872164717,891.3329520027812,967.3800097301227,816.6158311555295
0,106,925.6939012370211,741.2438935062839,1009.879720277355,889.9552377263643,967.786810757188,815.5995656163241
0,107,927.3422674578472,740.4836912140617,1010.9663779233575,888.2399927780151,969.1543226906024,814.3618419960384
0,108,930.263034791325,738.355440294293,1010.8596200849464,881.7691884617408,970.5613274381358,810.0623143780169
0,109,935.916413536278,736.3715679067805,1014.7194075527766,876.7869743879477,975.3179105445273,806.5792711473641
0,110,940.6809928689244,734.4256748025899,1018.6395799372808,873.0692157661235,979.6602864031026,803.7474452843567
0,111,944.4649387179624,732.4870178216929,1021.2056275300255,869.825730962162,982.8352831239939,801.1563743919274
0,112,945.8789992507643,731.8826435435384,1021.9270895947448,868.7615123369399,983.9030444227545,800.3220779402391
0,113,948.7344044271833,729.2982081889755,1024.4077668755467,865.5025767070804,986.571085651365,797.400392448028
0,114,951.0868341768876,725.3667424642406,1027.0155107540943,862.0521384907358,989.0511724654909,793.7094404774882
0,115,956.0015558701283,714.7375518821673,1034.5913467694775,856.2119541115355,995.2964513198028,785.4747529968514
0,116,959.0388656504665,711.1123356147086,1037.6598746585717,852.6429075614012,998.3493701545191,781.8776215880549
0,117,967.0143522945066,712.544320941911,1043.706892248973,849.0165085056894,1005.3606222717398,780.7804147238003
0,118,968.9931815998374,712.5655348649694,1045.4716241625729,847.1942033578553,1007.2324028812052,779.8798691114123
0,119,972.0918566105928,713.2831824631038,1046.915132797948,843.2684595784693,1009.5034947042705,778.2758210207866
0,120,973.2919795828373,709.6267145636599,1049.1266696788268,841.2909977610622,1011.209324630832,775.458856162361
0,121,974.9628767875032,709.6937761694961,1048.5290628069538,837.3431363075089,1011.7459697972286,773.5184562385025
0,122,977.4041878827511,703.1188097043304,1052.2392700622152,833.3246177867445,1014.8217289724831,768.2217137455375
0,123,981.6296308420084,696.819563328972,1060.0416404527136,831.9507018941785,1020.835635647361,764.3851326115753
0,124,982.92399984071,694.5392477637714,1063.0933002824436,831.533003824667,1023.0086500615769,763.0361257942193
0,125,983.0148409267769,692.4786786419307,1063.1065981935467,829.5356586903441,1023.0607195601617,761.0071686661374
0,126,982.5617019954217,686.5467810903743,1063.3532030552506,825.5967518013097,1022.9574525253361,756.0717664458421
0,127,984.3650123452842,683.0967393007381,1065.231960373634,822.2365462560106,1024.798486359459,752.6666427783744
0,128,986.618458087948,679.8112556026617,1067.6760609163753,819.2787169958173,1027.1472595021617,749.5449862992396
0,129,989.4130361139441,675.3420336947407,1068.8093560768216,812.9686173879161,1029.1111960953829,744.1553255413285
0,130,990.4545551824139,674.0119567360482,1069.1071289129593,811.2488585837557,1029.7808420476865,742.630407659902
0,131,997.3955890776675,666.9638058441562,1081.1326794457148,810.6913985265063,1039.2641342616912,738.8276021853312
0,132,1001.2368210059085,665.0718193740524,1086.1457409211525,809.2410368393666,1043.6912809635305,737.1564281067095
0,133,1002.7173962801729,665.1532799764414,1086.5460824549818,807.4950859014729,1044.6317393675774,736.3241829389572
0,134,1004.0523076343218,661.3705536721869,1088.3058726968068,804.3021949146365,1046.1790901655643,732.8363742934117
0,135,1009.2619037792933,662.0261433504778,1091.3054522942261,800.5593338991044,1050.2836780367597,731.2927386247911
0,136,1011.0322828803273,662.4321874713188,1092.4049600838243,799.25977549704,1051.7186214820758,730.8459814841794
0,137,1008.5957701993755,661.3465407781699,1087.7126308740487,795.5489254046263,1048.154200536712,728.447733091398
0,138,1013.8092658822198,657.6990127768648,1091.6413296241844,789.5942581678728,1052.725297753202,723.6466354723689
0,139,1017.8959057923352,657.7756832716881,1092.7906456722278,784.8196105781824,1055.3432757322814,721.2976469249352
0,140,1020.1837184438159,652.5113103027782,1096.9621033381081,783.8691436821949,1058.572910890962,718.1902269924865
0,141,1022.7848784246574,650.0164839319879,1099.2548922620026,780.8463298550832,1061.01988534333,715.4314068935355
0,146,1042.1623558199442,634.2306078155478,1119.7641103836138,765.0476703165639,1080.963233101779,699.6391390660558
0,147,1042.1523877754023,632.5148799983922,1120.3973024002614,764.0542685233028,1081.2748450878319,698.2845742608474
0,148,1042.1070344043442,631.9319627225129,1120.6730917035848,763.7115239260663,1081.3900630539645,697.8217433242896
0,149,1043.6119161628433,629.8228983540995,1122.3657639763221,762.3590918341242,1082.9888400695827,696.0909950941118
0,150,1045.4083524012526,627.7980358222384,1123.5688149781683,759.3051761400411,1084.4885836897106,693.5516059811398
0,151,1046.141994114463,623.818207703703,1123.7682756940003,755.5997364211245,1084.9551349042317,689.7089720624137
0,152,1048.7553967602762,621.0907355429122,1123.9838422215823,749.6756696713917,1086.3696194909294,685.3832026071519
0,153,1050.9418462219976,618.520583220149,1125.9080752856785,746.6569261591745,1088.4249607538381,682.5887546896618
0,156,1055.31806893083,615.429471371466,1129.2515907292538,743.296517309046,1092.2848298300419,679.3629943402559
0,157,1059.5890622286379,613.0966437280834,1131.9223371477692,738.8842513508635,1095.7556996882035,675.9904475394735
0,158,1061.7443665736441,610.9543046502797,1133.774682504847,736.2148793680868,1097.7595245392456,673.5845920091833
0,159,1063.4282144090855,606.6016254671874,1135.6844738126456,733.1167123590536,1099.5563441108657,669.8591689131206
0,160,1064.177027876874,605.4234543322568,1136.143519381922,732.1579080044522,1100.160273629398,668.7906811683545
0,161,1066.084347831014,603.1749931332556,1137.8955010639347,729.6358576724832,1101.9899244474743,666.4054254028695
0,165,1079.2508663893689,593.1012174173251,1147.9450708309105,717.2183190606129,1113.5979686101396,655.159768238969
0,166,1080.9729762545376,592.312320981165,1148.1406722561342,716.2295513353479,1114.5568242553359,654.2709361582565
0,167,1083.1622882280174,590.1271472427385,1150.1302458935727,713.6764491552702,1116.646267060795,651.9017981990044
0,171,1097.0846846175634,580.117153526824,1166.6485161437263,706.7012157309498,1131.8666003806447,643.4091846288869
