,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,89,1765.5995180307418,416.1182214125082,1847.0778140880207,650.5591107062542,1806.3386660593812,533.3386660593812
0,90,1764.4407210184095,416.3294603314785,1846.6387402266546,653.3453511187547,1805.539730622532,534.8374057251166
0,91,1765.648089911742,418.5330743880852,1847.7620354540795,654.1960928708622,1806.705062682911,536.3645836294737
0,92,1763.235821579156,421.378575498074,1848.055258841553,661.5772991018654,1805.6455402103545,541.4779372999697
0,93,1763.6417901794243,424.39136792246734,1849.6529118807225,664.763213526508,1806.6473510300734,544.5772907244877
0,94,1763.410221586547,425.4038372197201,1850.591608186369,665.7881121477594,1807.000914886458,545.5959746837398
0,95,1761.4728177615755,425.00880635918605,1850.035586308085,666.0396373329786,1805.75420203483,545.5242218460824
0,96,1760.1307802336946,425.4651739218244,1849.757841479246,666.0298663519054,1804.9443108564703,545.7475201368649
0,97,1757.0616211037996,425.5737869701991,1848.186831956248,666.6068093129925,1802.6242265300239,546.0902981415958
0,98,1755.6465482331419,426.23156680294363,1847.8801707291773,666.74920661282,1801.7633594811596,546.4903867078818
0,99,1752.718164987194,429.0997506561948,1846.8561311554581,671.4041818555197,1799.787148071326,550.2519662558573
0,100,1751.2935879325332,430.1306933037727,1846.8358363324946,673.0871447302561,1799.064712132514,551.6089190170144
0,101,1750.2372784336217,432.4563356113034,1847.3946934358594,676.9615162095735,1798.8159859347406,554.7089259104384
0,102,1747.2016990486138,435.92785062021255,1846.3233818331807,682.315861757642,1796.7625404408973,559.1218561889273
0,103,1746.2094408936146,439.82475303298736,1845.147792393919,683.6014149425808,1795.6786166437669,561.7130839877841
0,104,1744.429594204627,444.5529803970551,1843.5142761133409,686.6363870818655,1793.9719351589838,565.5946837394603
0,105,1741.983491029828,448.90682197563456,1841.4234391291327,689.6754845054579,1791.7034650794803,569.2911532405462
0,106,1740.9796210478241,450.45421925072515,1840.7947231727721,690.0592181592287,1790.8871721102983,570.256718704977
0,107,1738.089527613124,452.2675990760359,1837.844260218322,690.1082569105555,1787.966893915723,571.1879279932957
0,108,1735.5409864543603,455.5129452667277,1834.960103335193,690.0383966411623,1785.2505448947768,572.775670953945
